cycle,pc,target,jump_double_b_predictor,jump_streak,is_taken
130711,2147494656,2147494660,1,0,0
130712,2147494660,2147494664,0,-1,0
130714,2147494668,2147494628,1,0,1
130715,2147494668,2147494628,2,1,1
130725,2147494656,2147494660,1,0,0
130726,2147494660,2147494664,0,-1,0
130728,2147494668,2147494628,1,0,1
130729,2147494668,2147494628,2,1,1
130739,2147494656,2147494660,1,0,0
130740,2147494660,2147494664,0,-1,0
130742,2147494668,2147494628,1,0,1
130743,2147494668,2147494628,2,1,1
130753,2147494656,2147494660,1,0,0
130754,2147494660,2147494664,0,-1,0
130756,2147494668,2147494628,1,0,1
130757,2147494668,2147494628,2,1,1
130767,2147494656,2147494660,1,0,0
130768,2147494660,2147494664,0,-1,0
130770,2147494668,2147494628,1,0,1
130771,2147494668,2147494628,2,1,1
130781,2147494656,2147494660,1,0,0
130782,2147494660,2147494664,0,-1,0
130784,2147494668,2147494628,1,0,1
130785,2147494668,2147494628,2,1,1
130795,2147494656,2147494660,1,0,0
130796,2147494660,2147494664,0,-1,0
130798,2147494668,2147494628,1,0,1
130799,2147494668,2147494628,2,1,1
130809,2147494656,2147494660,1,0,0
130810,2147494660,2147494664,0,-1,0
130812,2147494668,2147494628,1,0,1
130813,2147494668,2147494628,2,1,1
130823,2147494656,2147494660,1,0,0
130824,2147494660,2147494664,0,-1,0
130826,2147494668,2147494628,1,0,1
130827,2147494668,2147494628,2,1,1
130837,2147494656,2147494660,1,0,0
130838,2147494660,2147494664,0,-1,0
130840,2147494668,2147494628,1,0,1
130841,2147494668,2147494628,2,1,1
130851,2147494656,2147494660,1,0,0
130852,2147494660,2147494664,0,-1,0
130854,2147494668,2147494628,1,0,1
130855,2147494668,2147494628,2,1,1
130865,2147494656,2147494660,1,0,0
130866,2147494660,2147494664,0,-1,0
130868,2147494668,2147494628,1,0,1
130869,2147494668,2147494628,2,1,1
130879,2147494656,2147494660,1,0,0
130880,2147494660,2147494664,0,-1,0
130882,2147494668,2147494628,1,0,1
130883,2147494668,2147494628,2,1,1
130893,2147494656,2147494660,1,0,0
130894,2147494660,2147494664,0,-1,0
130896,2147494668,2147494628,1,0,1
130897,2147494668,2147494628,2,1,1
130907,2147494656,2147494660,1,0,0
130908,2147494660,2147494664,0,-1,0
130910,2147494668,2147494628,1,0,1
130911,2147494668,2147494628,2,1,1
130921,2147494656,2147494660,1,0,0
130922,2147494660,2147494664,0,-1,0
130924,2147494668,2147494628,1,0,1
130925,2147494668,2147494628,2,1,1
130935,2147494656,2147494660,1,0,0
130936,2147494660,2147494664,0,-1,0
130938,2147494668,2147494628,1,0,1
130939,2147494668,2147494628,2,1,1
130949,2147494656,2147494660,1,0,0
130950,2147494660,2147494664,0,-1,0
130952,2147494668,2147494628,1,0,1
130953,2147494668,2147494628,2,1,1
130963,2147494656,2147494660,1,0,0
130964,2147494660,2147494664,0,-1,0
130966,2147494668,2147494628,1,0,1
130967,2147494668,2147494628,2,1,1
130977,2147494656,2147494660,1,0,0
130978,2147494660,2147494664,0,-1,0
130980,2147494668,2147494628,1,0,1
130981,2147494668,2147494628,2,1,1
130991,2147494656,2147494660,1,0,0
130992,2147494660,2147494664,0,-1,0
130994,2147494668,2147494628,1,0,1
130995,2147494668,2147494628,2,1,1
131005,2147494656,2147494660,1,0,0
131006,2147494660,2147494664,0,-1,0
131008,2147494668,2147494628,1,0,1
131009,2147494668,2147494628,2,1,1
131019,2147494656,2147494660,1,0,0
131020,2147494660,2147494664,0,-1,0
131022,2147494668,2147494628,1,0,1
131023,2147494668,2147494628,2,1,1
131033,2147494656,2147494660,1,0,0
131034,2147494660,2147494664,0,-1,0
131036,2147494668,2147494628,1,0,1
131037,2147494668,2147494628,2,1,1
131047,2147494656,2147494660,1,0,0
131048,2147494660,2147494664,0,-1,0
131050,2147494668,2147494628,1,0,1
131051,2147494668,2147494628,2,1,1
131061,2147494656,2147494660,1,0,0
131062,2147494660,2147494664,0,-1,0
131064,2147494668,2147494628,1,0,1
131065,2147494668,2147494628,2,1,1
131075,2147494656,2147494660,1,0,0
131076,2147494660,2147494664,0,-1,0
131078,2147494668,2147494628,1,0,1
131079,2147494668,2147494628,2,1,1
131089,2147494656,2147494660,1,0,0
131090,2147494660,2147494664,0,-1,0
131092,2147494668,2147494628,1,0,1
131093,2147494668,2147494628,2,1,1
131103,2147494656,2147494660,1,0,0
131104,2147494660,2147494664,0,-1,0
131106,2147494668,2147494628,1,0,1
131107,2147494668,2147494628,2,1,1
131117,2147494656,2147494660,1,0,0
131118,2147494660,2147494664,0,-1,0
131120,2147494668,2147494628,1,0,1
131121,2147494668,2147494628,2,1,1
131131,2147494656,2147494660,1,0,0
131132,2147494660,2147494664,0,-1,0
131134,2147494668,2147494628,1,0,1
131135,2147494668,2147494628,2,1,1
131145,2147494656,2147494660,1,0,0
131146,2147494660,2147494664,0,-1,0
131148,2147494668,2147494628,1,0,1
131149,2147494668,2147494628,2,1,1
131159,2147494656,2147494660,1,0,0
131160,2147494660,2147494664,0,-1,0
131162,2147494668,2147494628,1,0,1
131163,2147494668,2147494628,2,1,1
131173,2147494656,2147494660,1,0,0
131174,2147494660,2147494664,0,-1,0
131176,2147494668,2147494628,1,0,1
131177,2147494668,2147494628,2,1,1
131187,2147494656,2147494660,1,0,0
131188,2147494660,2147494664,0,-1,0
131190,2147494668,2147494628,1,0,1
131191,2147494668,2147494628,2,1,1
131201,2147494656,2147494660,1,0,0
131202,2147494660,2147494664,0,-1,0
131204,2147494668,2147494628,1,0,1
131205,2147494668,2147494628,2,1,1
131215,2147494656,2147494660,1,0,0
131216,2147494660,2147494664,0,-1,0
131218,2147494668,2147494628,1,0,1
131219,2147494668,2147494628,2,1,1
131229,2147494656,2147494660,1,0,0
131230,2147494660,2147494664,0,-1,0
131232,2147494668,2147494628,1,0,1
131233,2147494668,2147494628,2,1,1
131243,2147494656,2147494660,1,0,0
131244,2147494660,2147494664,0,-1,0
131246,2147494668,2147494628,1,0,1
131247,2147494668,2147494628,2,1,1
131257,2147494656,2147494660,1,0,0
131258,2147494660,2147494664,0,-1,0
131260,2147494668,2147494628,1,0,1
131261,2147494668,2147494628,2,1,1
131271,2147494656,2147494660,1,0,0
131272,2147494660,2147494664,0,-1,0
131274,2147494668,2147494628,1,0,1
131275,2147494668,2147494628,2,1,1
131285,2147494656,2147494660,1,0,0
131286,2147494660,2147494664,0,-1,0
131288,2147494668,2147494628,1,0,1
131289,2147494668,2147494628,2,1,1
131299,2147494656,2147494660,1,0,0
131300,2147494660,2147494664,0,-1,0
131302,2147494668,2147494628,1,0,1
131303,2147494668,2147494628,2,1,1
131313,2147494656,2147494660,1,0,0
131314,2147494660,2147494664,0,-1,0
131316,2147494668,2147494628,1,0,1
131317,2147494668,2147494628,2,1,1
131327,2147494656,2147494660,1,0,0
131328,2147494660,2147494664,0,-1,0
131330,2147494668,2147494628,1,0,1
131331,2147494668,2147494628,2,1,1
131341,2147494656,2147494660,1,0,0
131342,2147494660,2147494664,0,-1,0
131344,2147494668,2147494628,1,0,1
131345,2147494668,2147494628,2,1,1
131355,2147494656,2147494660,1,0,0
131356,2147494660,2147494664,0,-1,0
131358,2147494668,2147494628,1,0,1
131359,2147494668,2147494628,2,1,1
131369,2147494656,2147494660,1,0,0
131370,2147494660,2147494664,0,-1,0
131372,2147494668,2147494628,1,0,1
131373,2147494668,2147494628,2,1,1
131383,2147494656,2147494660,1,0,0
131384,2147494660,2147494664,0,-1,0
131386,2147494668,2147494628,1,0,1
131387,2147494668,2147494628,2,1,1
131397,2147494656,2147494660,1,0,0
131398,2147494660,2147494664,0,-1,0
131400,2147494668,2147494628,1,0,1
131401,2147494668,2147494628,2,1,1
131411,2147494656,2147494660,1,0,0
131412,2147494660,2147494664,0,-1,0
131414,2147494668,2147494628,1,0,1
131415,2147494668,2147494628,2,1,1
131425,2147494656,2147494660,1,0,0
131426,2147494660,2147494664,0,-1,0
131428,2147494668,2147494628,1,0,1
131429,2147494668,2147494628,2,1,1
131439,2147494656,2147494660,1,0,0
131440,2147494660,2147494664,0,-1,0
131442,2147494668,2147494628,1,0,1
131443,2147494668,2147494628,2,1,1
131453,2147494656,2147494660,1,0,0
131454,2147494660,2147494664,0,-1,0
131456,2147494668,2147494628,1,0,1
131457,2147494668,2147494628,2,1,1
131467,2147494656,2147494660,1,0,0
131468,2147494660,2147494664,0,-1,0
131470,2147494668,2147494628,1,0,1
131471,2147494668,2147494628,2,1,1
131481,2147494656,2147494660,1,0,0
131482,2147494660,2147494664,0,-1,0
131484,2147494668,2147494628,1,0,1
131485,2147494668,2147494628,2,1,1
131495,2147494656,2147494660,1,0,0
131496,2147494660,2147494664,0,-1,0
131498,2147494668,2147494628,1,0,1
131499,2147494668,2147494628,2,1,1
131509,2147494656,2147494660,1,0,0
131510,2147494660,2147494664,0,-1,0
131512,2147494668,2147494628,1,0,1
131513,2147494668,2147494628,2,1,1
131523,2147494656,2147494660,1,0,0
131524,2147494660,2147494664,0,-1,0
131526,2147494668,2147494628,1,0,1
131527,2147494668,2147494628,2,1,1
131537,2147494656,2147494660,1,0,0
131538,2147494660,2147494664,0,-1,0
131540,2147494668,2147494628,1,0,1
131541,2147494668,2147494628,2,1,1
131551,2147494656,2147494660,1,0,0
131552,2147494660,2147494664,0,-1,0
131554,2147494668,2147494628,1,0,1
131555,2147494668,2147494628,2,1,1
131565,2147494656,2147494660,1,0,0
131566,2147494660,2147494664,0,-1,0
131568,2147494668,2147494628,1,0,1
131569,2147494668,2147494628,2,1,1
131579,2147494656,2147494660,1,0,0
131580,2147494660,2147494664,0,-1,0
131582,2147494668,2147494628,1,0,1
131583,2147494668,2147494628,2,1,1
131593,2147494656,2147494660,1,0,0
131594,2147494660,2147494664,0,-1,0
131596,2147494668,2147494628,1,0,1
131597,2147494668,2147494628,2,1,1
131607,2147494656,2147494660,1,0,0
131608,2147494660,2147494664,0,-1,0
131610,2147494668,2147494628,1,0,1
131611,2147494668,2147494628,2,1,1
131621,2147494656,2147494660,1,0,0
131622,2147494660,2147494664,0,-1,0
131624,2147494668,2147494628,1,0,1
131625,2147494668,2147494628,2,1,1
131635,2147494656,2147494660,1,0,0
131636,2147494660,2147494664,0,-1,0
131638,2147494668,2147494628,1,0,1
131639,2147494668,2147494628,2,1,1
131649,2147494656,2147494660,1,0,0
131650,2147494660,2147494664,0,-1,0
131652,2147494668,2147494628,1,0,1
131653,2147494668,2147494628,2,1,1
131663,2147494656,2147494660,1,0,0
131664,2147494660,2147494664,0,-1,0
131666,2147494668,2147494628,1,0,1
131667,2147494668,2147494628,2,1,1
131677,2147494656,2147494660,1,0,0
131678,2147494660,2147494664,0,-1,0
131680,2147494668,2147494628,1,0,1
131681,2147494668,2147494628,2,1,1
131691,2147494656,2147494660,1,0,0
131692,2147494660,2147494664,0,-1,0
131694,2147494668,2147494628,1,0,1
131695,2147494668,2147494628,2,1,1
131705,2147494656,2147494660,1,0,0
131706,2147494660,2147494664,0,-1,0
131708,2147494668,2147494628,1,0,1
131709,2147494668,2147494628,2,1,1
131719,2147494656,2147494660,1,0,0
131720,2147494660,2147494664,0,-1,0
131722,2147494668,2147494628,1,0,1
131723,2147494668,2147494628,2,1,1
131733,2147494656,2147494660,1,0,0
131734,2147494660,2147494664,0,-1,0
131736,2147494668,2147494628,1,0,1
131737,2147494668,2147494628,2,1,1
131747,2147494656,2147494660,1,0,0
131748,2147494660,2147494664,0,-1,0
131750,2147494668,2147494628,1,0,1
131751,2147494668,2147494628,2,1,1
131761,2147494656,2147494660,1,0,0
131762,2147494660,2147494664,0,-1,0
131764,2147494668,2147494628,1,0,1
131765,2147494668,2147494628,2,1,1
131775,2147494656,2147494660,1,0,0
131776,2147494660,2147494664,0,-1,0
131778,2147494668,2147494628,1,0,1
131779,2147494668,2147494628,2,1,1
131789,2147494656,2147494660,1,0,0
131790,2147494660,2147494664,0,-1,0
131792,2147494668,2147494628,1,0,1
131793,2147494668,2147494628,2,1,1
131803,2147494656,2147494660,1,0,0
131804,2147494660,2147494664,0,-1,0
131806,2147494668,2147494628,1,0,1
131807,2147494668,2147494628,2,1,1
131817,2147494656,2147494660,1,0,0
131818,2147494660,2147494664,0,-1,0
131820,2147494668,2147494628,1,0,1
131821,2147494668,2147494628,2,1,1
131831,2147494656,2147494660,1,0,0
131832,2147494660,2147494664,0,-1,0
131834,2147494668,2147494628,1,0,1
131835,2147494668,2147494628,2,1,1
131845,2147494656,2147494660,1,0,0
131846,2147494660,2147494664,0,-1,0
131848,2147494668,2147494628,1,0,1
131849,2147494668,2147494628,2,1,1
131859,2147494656,2147494660,1,0,0
131860,2147494660,2147494664,0,-1,0
131862,2147494668,2147494628,1,0,1
131863,2147494668,2147494628,2,1,1
131873,2147494656,2147494660,1,0,0
131874,2147494660,2147494664,0,-1,0
131876,2147494668,2147494628,1,0,1
131877,2147494668,2147494628,2,1,1
131887,2147494656,2147494660,1,0,0
131888,2147494660,2147494664,0,-1,0
131890,2147494668,2147494628,1,0,1
131891,2147494668,2147494628,2,1,1
131901,2147494656,2147494660,1,0,0
131902,2147494660,2147494664,0,-1,0
131904,2147494668,2147494628,1,0,1
131905,2147494668,2147494628,2,1,1
131915,2147494656,2147494660,1,0,0
131916,2147494660,2147494664,0,-1,0
131918,2147494668,2147494628,1,0,1
131919,2147494668,2147494628,2,1,1
131929,2147494656,2147494660,1,0,0
131930,2147494660,2147494664,0,-1,0
131932,2147494668,2147494628,1,0,1
131933,2147494668,2147494628,2,1,1
131943,2147494656,2147494660,1,0,0
131944,2147494660,2147494664,0,-1,0
131946,2147494668,2147494628,1,0,1
131947,2147494668,2147494628,2,1,1
131957,2147494656,2147494660,1,0,0
131958,2147494660,2147494664,0,-1,0
131960,2147494668,2147494628,1,0,1
131961,2147494668,2147494628,2,1,1
131971,2147494656,2147494660,1,0,0
131972,2147494660,2147494664,0,-1,0
131974,2147494668,2147494628,1,0,1
131975,2147494668,2147494628,2,1,1
131985,2147494656,2147494660,1,0,0
131986,2147494660,2147494664,0,-1,0
131988,2147494668,2147494628,1,0,1
131989,2147494668,2147494628,2,1,1
131999,2147494656,2147494660,1,0,0
132000,2147494660,2147494664,0,-1,0
132002,2147494668,2147494628,1,0,1
132003,2147494668,2147494628,2,1,1
132013,2147494656,2147494660,1,0,0
132014,2147494660,2147494664,0,-1,0
132016,2147494668,2147494628,1,0,1
132017,2147494668,2147494628,2,1,1
132027,2147494656,2147494660,1,0,0
132028,2147494660,2147494664,0,-1,0
132030,2147494668,2147494628,1,0,1
132031,2147494668,2147494628,2,1,1
132041,2147494656,2147494660,1,0,0
132042,2147494660,2147494664,0,-1,0
132044,2147494668,2147494628,1,0,1
132045,2147494668,2147494628,2,1,1
132055,2147494656,2147494660,1,0,0
132056,2147494660,2147494664,0,-1,0
132058,2147494668,2147494628,1,0,1
132059,2147494668,2147494628,2,1,1
132069,2147494656,2147494660,1,0,0
132070,2147494660,2147494664,0,-1,0
132072,2147494668,2147494628,1,0,1
132073,2147494668,2147494628,2,1,1
132083,2147494656,2147494660,1,0,0
132084,2147494660,2147494664,0,-1,0
132086,2147494668,2147494628,1,0,1
132087,2147494668,2147494628,2,1,1
132097,2147494656,2147494660,1,0,0
132098,2147494660,2147494664,0,-1,0
132100,2147494668,2147494628,1,0,1
132101,2147494668,2147494628,2,1,1
132111,2147494656,2147494660,1,0,0
132112,2147494660,2147494664,0,-1,0
132114,2147494668,2147494628,1,0,1
132115,2147494668,2147494628,2,1,1
132125,2147494656,2147494660,1,0,0
132126,2147494660,2147494664,0,-1,0
132128,2147494668,2147494628,1,0,1
132129,2147494668,2147494628,2,1,1
132139,2147494656,2147494660,1,0,0
132140,2147494660,2147494664,0,-1,0
132142,2147494668,2147494628,1,0,1
132143,2147494668,2147494628,2,1,1
132153,2147494656,2147494660,1,0,0
132154,2147494660,2147494664,0,-1,0
132156,2147494668,2147494628,1,0,1
132157,2147494668,2147494628,2,1,1
132167,2147494656,2147494660,1,0,0
132168,2147494660,2147494664,0,-1,0
132170,2147494668,2147494628,1,0,1
132171,2147494668,2147494628,2,1,1
132181,2147494656,2147494660,1,0,0
132182,2147494660,2147494664,0,-1,0
132184,2147494668,2147494628,1,0,1
132185,2147494668,2147494628,2,1,1
132195,2147494656,2147494660,1,0,0
132196,2147494660,2147494664,0,-1,0
132198,2147494668,2147494628,1,0,1
132199,2147494668,2147494628,2,1,1
132209,2147494656,2147494660,1,0,0
132210,2147494660,2147494664,0,-1,0
132212,2147494668,2147494628,1,0,1
132213,2147494668,2147494628,2,1,1
132223,2147494656,2147494660,1,0,0
132224,2147494660,2147494664,0,-1,0
132226,2147494668,2147494628,1,0,1
132227,2147494668,2147494628,2,1,1
132237,2147494656,2147494660,1,0,0
132238,2147494660,2147494664,0,-1,0
132240,2147494668,2147494628,1,0,1
132241,2147494668,2147494628,2,1,1
132251,2147494656,2147494660,1,0,0
132252,2147494660,2147494664,0,-1,0
132254,2147494668,2147494628,1,0,1
132255,2147494668,2147494628,2,1,1
132265,2147494656,2147494660,1,0,0
132266,2147494660,2147494664,0,-1,0
132268,2147494668,2147494628,1,0,1
132269,2147494668,2147494628,2,1,1
132279,2147494656,2147494660,1,0,0
132280,2147494660,2147494664,0,-1,0
132282,2147494668,2147494628,1,0,1
132283,2147494668,2147494628,2,1,1
132293,2147494656,2147494660,1,0,0
132294,2147494660,2147494664,0,-1,0
132296,2147494668,2147494628,1,0,1
132297,2147494668,2147494628,2,1,1
132307,2147494656,2147494660,1,0,0
132308,2147494660,2147494664,0,-1,0
132310,2147494668,2147494628,1,0,1
132311,2147494668,2147494628,2,1,1
132321,2147494656,2147494660,1,0,0
132322,2147494660,2147494664,0,-1,0
132324,2147494668,2147494628,1,0,1
132325,2147494668,2147494628,2,1,1
132335,2147494656,2147494660,1,0,0
132336,2147494660,2147494664,0,-1,0
132338,2147494668,2147494628,1,0,1
132339,2147494668,2147494628,2,1,1
132349,2147494656,2147494660,1,0,0
132350,2147494660,2147494664,0,-1,0
132352,2147494668,2147494628,1,0,1
132353,2147494668,2147494628,2,1,1
132363,2147494656,2147494660,1,0,0
132364,2147494660,2147494664,0,-1,0
132366,2147494668,2147494628,1,0,1
132367,2147494668,2147494628,2,1,1
132377,2147494656,2147494660,1,0,0
132378,2147494660,2147494664,0,-1,0
132380,2147494668,2147494628,1,0,1
132381,2147494668,2147494628,2,1,1
132391,2147494656,2147494660,1,0,0
132392,2147494660,2147494664,0,-1,0
132394,2147494668,2147494628,1,0,1
132395,2147494668,2147494628,2,1,1
132405,2147494656,2147494660,1,0,0
132406,2147494660,2147494664,0,-1,0
132408,2147494668,2147494628,1,0,1
132409,2147494668,2147494628,2,1,1
132419,2147494656,2147494660,1,0,0
132420,2147494660,2147494664,0,-1,0
132422,2147494668,2147494628,1,0,1
132423,2147494668,2147494628,2,1,1
132433,2147494656,2147494660,1,0,0
132434,2147494660,2147494664,0,-1,0
132436,2147494668,2147494628,1,0,1
132437,2147494668,2147494628,2,1,1
132447,2147494656,2147494660,1,0,0
132448,2147494660,2147494664,0,-1,0
132450,2147494668,2147494628,1,0,1
132451,2147494668,2147494628,2,1,1
132461,2147494656,2147494660,1,0,0
132462,2147494660,2147494664,0,-1,0
132464,2147494668,2147494628,1,0,1
132465,2147494668,2147494628,2,1,1
132475,2147494656,2147494660,1,0,0
132476,2147494660,2147494664,0,-1,0
132478,2147494668,2147494628,1,0,1
132479,2147494668,2147494628,2,1,1
132489,2147494656,2147494660,1,0,0
132490,2147494660,2147494664,0,-1,0
132492,2147494668,2147494628,1,0,1
132493,2147494668,2147494628,2,1,1
132503,2147494656,2147494660,1,0,0
132504,2147494660,2147494664,0,-1,0
132506,2147494668,2147494628,1,0,1
132507,2147494668,2147494628,2,1,1
132517,2147494656,2147494660,1,0,0
132518,2147494660,2147494664,0,-1,0
132520,2147494668,2147494628,1,0,1
132521,2147494668,2147494628,2,1,1
132531,2147494656,2147494660,1,0,0
132532,2147494660,2147494664,0,-1,0
132534,2147494668,2147494628,1,0,1
132535,2147494668,2147494628,2,1,1
132545,2147494656,2147494660,1,0,0
132546,2147494660,2147494664,0,-1,0
132548,2147494668,2147494628,1,0,1
132549,2147494668,2147494628,2,1,1
132559,2147494656,2147494660,1,0,0
132560,2147494660,2147494664,0,-1,0
132562,2147494668,2147494628,1,0,1
132563,2147494668,2147494628,2,1,1
132573,2147494656,2147494660,1,0,0
132574,2147494660,2147494664,0,-1,0
132576,2147494668,2147494628,1,0,1
132577,2147494668,2147494628,2,1,1
132587,2147494656,2147494660,1,0,0
132588,2147494660,2147494664,0,-1,0
132590,2147494668,2147494628,1,0,1
132591,2147494668,2147494628,2,1,1
132601,2147494656,2147494660,1,0,0
132602,2147494660,2147494664,0,-1,0
132604,2147494668,2147494628,1,0,1
132605,2147494668,2147494628,2,1,1
132615,2147494656,2147494660,1,0,0
132616,2147494660,2147494664,0,-1,0
132618,2147494668,2147494628,1,0,1
132619,2147494668,2147494628,2,1,1
132629,2147494656,2147494660,1,0,0
132630,2147494660,2147494664,0,-1,0
132632,2147494668,2147494628,1,0,1
132633,2147494668,2147494628,2,1,1
